0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
212,330,1119,790,599,924,1175,701,1133,52,1293,1303,563,206,1068,789,647,1334,581,456,1295,337,1014,686,236,1282,862,360,682,987,1024,1354,1423,340,657,99,908,134,35,177,731,1103,217,522,477,394,803,1100,87,1407,973,828,1054,476,223,867,1333,156,501,730,559,963,1298,258,633,531,1278,958,314,59,1363,178,860,56,389,663,1195,1273,1158,552,605,189,1162,407,905,549,791,100,1126,175,1406,319,1060,640,678,315,811,239,831,1155
789,1334,1354,1024,581,456,477,1407,217,476,223,212,1054,803,828,867,1119,1423,330,178,189,407,791,1126,678,599,319,315,1056,239,117,931,754,248,811,1406,930,937,231,1068,207,1373,1293,563,1025,314,860,1010,426,1162,549,663,271,790,995,815,371,1073,647,924,1169,1402,1408,1330,183,1295,236,479,560,242,684,1194,592,855,953,1132,826,398,159,632,397,1014,69,485,87,550,509,1101,383,94,95,827,457,1175,690,469,123,182,384,149
212,1119,330,599,790,1293,1068,563,924,789,581,456,1334,647,1175,1295,1133,52,206,701,1303,236,1014,1423,686,1282,87,862,682,340,987,99,908,657,501,35,134,730,177,531,731,803,633,394,360,973,1278,59,56,663,314,258,860,1024,828,1162,100,175,217,867,549,337,831,1100,1103,1333,1054,592,389,1060,277,183,156,1406,550,263,242,560,1383,684,28,466,632,1354,811,963,1298,1402,1408,1170,1330,426,855,953,178,1273,1195,1158,826,1155
1091,937,1354,1314,414,283,477,528,635,1331,132,913,476,331,1181,1407,427,270,223,768,172,254,637,680,129,617,932,1257,1180,1289,1414,33,54,569,1272,1022,489,424,1025,695,971,136,267,392,253,265,906,252,1243,483,915,1338,1322,1270,1248,1321,1141,1113,1185,571,1306,1358,1183,1259,386,485,1002,992,110,604,202,1024,171,1271,678,540,702,898,358,420,700,1263,1251,1253,1240,1173,883,912,1061,1054,1056,117,1148,1142,933,257,474,537,178,706
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,33,637,54,680,489,1022,1257,971,1183,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,1091,420,1414,992,604,202,1251,1240,1253,1061,937,883,257,424,267,215,252,253,165,483,110,1342,1347,856,386,455,1314,996,261,268,358,836,414,635,528,1331,318,1354,1046,750,427,806,380,60,1153,986,569,1272,392,906,477,875,264,476,1002,1407,223,1271,130,1305,1243
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,33,680,54,489,1022,1257,971,695,136,1183,265,915,1338,1322,1270,1248,1321,1141,1091,571,1113,1306,1358,1185,1259,1414,420,992,604,202,937,1251,1240,1253,424,1061,883,257,267,252,253,483,110,1314,386,215,165,1347,1342,455,856,414,358,635,996,528,1331,261,268,427,836,1354,569,806,1272,392,906,318,986,1046,750,380,60,1002,1153,477,875,476,1271,1407,223,264,1243,1305,130
212,1119,330,599,1293,1068,563,790,647,924,1295,789,236,581,1014,456,1334,87,1175,1133,52,206,501,701,1303,1282,730,531,1423,686,633,1278,59,862,682,56,340,99,908,657,35,175,100,177,987,134,258,973,831,731,394,663,277,314,1383,860,263,28,466,1060,1162,360,549,592,389,550,1100,20,736,1333,183,1170,972,45,636,242,560,684,803,632,1103,855,156,953,1155,1402,826,316,490,1408,1330,1108,1158,1273,1195,623,963,1298,69,337
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022,1183,971,695,136,265,1257,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,1342,424,856,1347,261,268,455,996,267,252,1091,253,483,110,836,1046,386,318,750,358,60,1153,380,806,986,264,875,130,937,1164,1168,286,361,1030,187,1314,1092,906,392,1409,1002,65,1305,414,1271,746,569,41
1354,477,1024,1407,476,223,217,1054,789,1334,581,937,456,828,867,803,178,678,189,407,791,1126,1056,319,117,315,239,931,1025,754,248,930,1373,207,231,1423,811,1406,1010,212,1169,1091,426,271,995,485,1119,815,371,860,314,1073,330,1162,549,1194,1132,663,479,599,1101,1402,1408,398,1330,1286,159,397,912,1068,183,1293,1142,1148,826,658,855,953,560,563,684,242,1314,702,898,540,69,383,632,528,1146,509,635,95,94,457,592,827,690,1331
789,1334,581,456,212,1119,1423,330,1024,803,217,599,828,867,1068,1054,1293,563,314,860,1354,1162,663,549,1406,477,178,811,1407,189,407,476,223,791,1126,647,426,319,315,239,790,183,236,931,271,815,371,592,995,1056,1402,248,754,117,560,1408,231,678,930,242,1330,684,87,1073,207,1373,1295,632,550,855,953,826,924,1014,69,1010,509,479,94,827,95,457,159,452,469,690,123,383,398,182,149,432,384,397,730,501,531,633,56,1194
212,1119,330,789,1334,1354,581,456,1024,599,477,1407,790,476,223,1293,924,217,1068,563,1054,803,828,1423,867,1175,1133,701,52,647,1303,206,937,178,1295,189,407,791,678,1126,319,1056,315,117,239,931,1014,236,754,248,930,811,1406,231,207,1373,1025,686,314,860,1282,1162,337,862,549,663,1010,87,682,426,987,360,340,271,657,995,99,908,815,371,35,134,1091,177,1073,731,501,1169,394,730,183,973,1402,1408,1330,531,633,592,1103,560
212,1354,789,1334,1119,1024,581,330,456,477,1407,476,223,599,217,1054,828,803,790,867,1293,1068,1423,563,924,937,178,189,407,678,791,1175,1126,647,319,1133,1056,52,701,315,117,239,931,206,1303,754,248,1295,930,811,231,1025,207,1373,1406,236,314,1014,860,1010,1162,549,426,663,271,995,686,815,371,1091,1282,87,1169,1073,862,682,337,987,1402,183,1408,340,1330,360,657,99,908,485,560,592,501,242,35,684,134,479,730,177,1194,855
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,1183,680,1022,971,136,265,695,915,1338,1322,1270,1248,1321,1141,1257,571,1113,1306,1358,1185,1259,420,992,604,202,1251,1240,1253,1061,257,883,215,1414,165,1342,856,268,261,1347,996,455,1046,424,836,750,318,60,1153,110,380,267,252,483,253,358,386,264,986,806,130,875,1164,286,361,187,1168,1092,1030,1091,1409,65,41,199,49,746,1305,1281,230,502,968,584,1002
212,330,1119,599,790,924,1293,563,1068,1175,1133,647,52,701,206,1303,1295,1014,236,686,1282,862,682,987,340,657,99,908,35,789,134,177,360,87,731,394,973,581,456,1334,501,730,337,258,633,1100,531,1278,59,1103,1333,56,100,175,389,156,831,1060,1423,1298,963,277,1158,1195,1273,1170,263,1155,28,466,905,316,1383,20,736,45,663,972,636,522,640,314,552,639,605,860,1208,1162,290,549,592,550,1222,0,183,803,388,1200,242,560
212,330,701,790,924,1119,1175,1133,52,1303,206,599,337,1293,563,1068,522,647,360,1295,686,559,862,1282,987,1103,682,1014,1363,958,1100,340,657,156,789,134,99,908,35,236,731,177,1333,394,581,1334,456,1298,963,605,552,973,640,905,1273,1158,1195,541,389,87,106,1200,258,1155,505,639,1354,501,1423,283,1024,913,730,720,633,1060,1208,331,132,531,290,1278,270,59,1181,477,316,56,1018,768,217,1289,1407,803,1170,129,932,438,100,476
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,337,686,1014,1282,789,862,360,236,987,682,581,456,1334,340,657,99,908,134,35,177,731,1103,394,1100,973,522,1333,156,87,963,1298,501,1423,258,730,633,531,389,1278,559,1195,1273,1158,59,905,56,552,605,958,1060,1363,1155,640,100,175,831,803,1024,1170,639,316,277,663,1208,217,314,1200,828,290,263,860,28,867,466,1162,106,549,1354,1054,505,736,20,1383
559,522,337,1363,958,701,541,1303,1175,1133,52,605,552,206,106,505,1103,360,1429,720,874,1200,640,156,924,963,1298,786,758,790,1100,438,905,435,1333,1018,192,639,510,1150,1273,1195,1158,1000,686,772,496,1032,1260,29,987,512,284,1118,320,506,709,290,862,1208,440,1386,1301,1105,682,737,1282,86,351,1155,731,500,134,1064,394,657,340,1384,310,1353,491,204,35,195,177,99,908,11,708,482,453,1053,1077,973,330,322,316,389,712,529
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282,337,862,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,1100,973,789,1333,156,87,581,456,1334,522,258,501,963,1298,730,389,633,531,1278,1158,1195,1273,59,56,905,1060,1155,100,552,175,605,640,831,1423,559,1170,316,958,277,639,1363,263,1208,28,290,466,1200,736,20,45,972,636,1383,106,663,1018,505,314,860,720,438,1162,549,803
283,913,331,132,270,1181,1289,768,129,932,617,1183,1180,489,172,33,54,915,136,265,1338,1022,1322,971,1270,1248,1321,420,1141,637,695,254,571,680,1113,1358,1306,1259,1185,1257,215,165,1251,1240,1253,257,992,1061,604,202,883,268,261,1046,1342,856,60,750,1153,996,318,1347,836,380,455,1414,130,1164,264,1409,65,286,361,49,187,1092,199,424,41,110,1281,986,1168,358,806,267,252,875,483,253,1030,386,608,786,559,733,1363,1159,1163,845
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,337,1282,862,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,1100,973,789,1333,156,87,581,456,522,1334,258,1298,963,501,730,389,633,531,1158,1195,1273,1278,59,905,56,1060,1155,552,605,100,175,640,831,559,1423,1170,958,316,639,277,1363,1208,263,290,28,466,1200,736,20,45,972,636,1383,106,505,1018,663,720,314,438,860,1162,541,549
701,1175,1133,1303,52,924,790,206,337,330,212,1119,522,599,360,559,1293,686,1363,563,958,1103,647,862,1295,987,1068,1282,156,1100,682,605,1333,340,552,657,1298,963,134,1014,99,908,731,35,177,394,640,541,973,905,1158,1195,1273,106,236,1200,505,720,1155,639,389,1208,290,258,1018,438,1429,316,1060,87,501,874,1170,730,633,789,1278,531,59,581,56,456,1334,100,175,831,758,322,482,786,277,435,263,28,712,466,192,529,614,865
283,913,331,1183,132,270,1289,1181,932,129,617,489,768,1180,420,33,54,915,1338,1322,172,1270,265,136,1248,1141,1321,971,571,1022,695,1113,1358,1306,1259,1185,215,637,254,165,680,257,268,1251,1046,1240,1253,1257,261,1061,60,1153,883,750,992,604,1342,202,856,318,130,996,380,836,1347,1409,65,49,1164,455,286,361,187,199,264,1281,1092,41,1168,1414,608,986,1030,845,786,875,779,806,1159,1163,733,713,454,1124,358,110,1250,424,1161,1088
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022,1183,971,695,136,265,1257,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,1342,424,856,1347,455,261,268,996,267,252,110,483,253,836,386,318,1046,750,358,60,380,1153,806,986,264,1091,875,130,1164,1168,1030,286,361,187,1092,1409,1305,65,746,1002,906,392,1271,41,199,230,968,502
212,330,1119,599,790,924,1293,563,1175,1068,1133,701,52,1303,206,789,647,581,1334,456,1295,1014,236,686,1282,862,337,682,987,360,1423,340,657,99,908,134,35,177,87,731,394,1024,973,1103,1100,803,501,730,217,1333,828,633,531,156,1354,258,867,1278,522,59,56,1054,314,663,1298,963,860,477,389,100,175,1162,1407,549,831,476,1060,1195,1273,1158,223,905,1155,1406,178,552,559,605,277,811,189,640,407,592,1170,958,791,263,183,1126
337,701,1303,1175,1133,52,522,206,924,559,790,360,958,1363,1103,156,605,552,1100,686,963,1298,640,987,1333,862,106,541,1200,905,682,505,1282,330,1273,1195,1158,720,134,731,340,657,639,394,35,99,908,177,1119,212,1018,1208,290,599,438,1155,1295,647,973,1429,1293,563,389,1014,874,316,1068,482,322,1060,1170,258,712,529,512,865,614,844,566,435,192,423,236,347,317,907,1268,1000,1356,1077,888,758,211,772,1032,284,29,510,1150,1053
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,33,54,680,489,1022,1257,971,695,136,1183,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,1414,420,992,604,202,1251,1240,1253,1061,883,257,1091,424,267,252,253,483,110,215,165,1347,386,1342,455,856,996,358,261,268,836,806,318,986,750,1046,380,60,1153,937,1314,875,264,906,392,1002,414,569,1331,1271,635,528,1305,1272,427,130,1030,1168,746,1164,286,361
212,1119,330,599,1293,1068,563,790,924,647,1295,236,1014,1175,789,1133,52,206,581,456,87,701,1303,1334,1282,686,501,730,862,682,340,531,633,99,908,657,1278,987,35,59,56,177,134,973,258,731,394,1423,100,175,831,360,277,1060,263,28,389,663,1383,466,1100,1333,314,860,1170,20,736,1162,1103,972,45,592,549,636,550,156,1155,183,337,1158,1273,1195,316,963,1298,242,560,684,632,803,490,905,1108,623,855,953,1402,826,1222,543
937,1091,1354,477,476,1407,223,1314,414,528,635,283,1331,913,132,427,331,270,1181,768,172,1025,254,129,637,617,680,932,1024,1180,1289,1257,33,54,1272,569,1414,1022,489,678,485,695,1054,971,136,265,424,915,1338,1056,117,1322,1270,1248,1321,1141,1183,1243,1113,392,267,571,1185,906,1306,253,1358,217,1259,252,178,483,189,540,407,791,319,1126,239,702,931,315,898,754,930,992,248,700,386,912,604,202,1263,1373,207,1142,1148,1173,231,110
1091,937,1354,1314,414,528,635,1331,477,427,476,283,1407,223,132,913,1181,331,270,768,172,254,637,680,569,1272,129,1257,617,932,1414,1180,1289,33,54,1022,1025,424,489,392,906,1243,267,253,695,971,252,483,136,265,915,1338,1322,386,1270,485,1248,1321,1141,1185,1113,1002,1306,1358,571,1259,1183,110,171,992,604,202,1271,1024,540,678,702,898,700,1263,1173,358,912,1148,1142,933,1056,1251,420,1253,1240,117,1054,474,883,1061,537,706,1305,257
937,1091,1354,477,1314,476,1407,223,414,528,635,1331,427,1025,1272,569,283,132,913,1181,331,270,768,485,172,254,1243,1414,637,680,1024,1257,392,906,129,617,932,678,1180,424,540,1289,54,33,702,267,253,898,252,700,483,1022,1263,1054,171,1056,117,1002,1173,912,489,1142,1148,386,695,971,933,537,178,1271,189,136,319,239,265,791,407,1126,931,315,110,754,217,915,930,1338,248,1322,1270,1248,1321,1141,1373,207,1185,1169,1113,1306,1358,1259
212,1119,330,599,1293,1068,789,563,581,456,1334,790,647,924,1295,236,1014,1423,87,1175,1133,52,206,701,1303,501,730,1282,531,686,633,663,1278,59,56,314,862,682,860,340,99,908,657,1162,803,175,35,549,100,987,177,134,258,973,831,731,394,592,828,183,550,867,277,242,1383,560,684,217,360,632,1024,263,28,466,1060,1406,1402,855,953,1408,1330,389,826,1100,69,1333,1054,426,20,811,736,1170,972,45,509,271,452,94,371,815
283,913,331,132,270,1181,768,1289,129,932,617,1180,172,33,489,54,1183,637,254,1022,136,971,265,915,680,1338,1322,695,1270,1248,1321,1141,571,1113,420,1306,1358,1185,1259,1257,992,1251,604,1240,1253,215,202,257,1061,165,883,268,261,1342,856,1414,1046,996,1347,750,60,455,1153,318,836,380,130,424,110,264,267,252,483,358,253,986,1164,806,386,286,361,187,875,1409,65,1092,1168,49,199,41,1030,1281,746,733,1091,1070,685,584,1250,1425
559,1363,958,522,541,337,786,758,1429,874,106,1183,505,420,605,552,720,435,701,283,913,215,1289,1150,510,165,331,192,1260,1303,496,489,132,320,270,1000,1118,772,932,1200,1032,29,129,915,617,1322,1338,506,1270,1301,1105,1248,1141,1321,1181,1180,1046,440,265,284,571,136,709,737,33,1175,54,768,1133,52,640,971,1113,60,1153,512,268,49,1386,1103,1358,1306,500,695,845,261,1022,1259,172,750,1384,206,1185,310,360,1353,1281,779,491,204
559,1363,522,958,337,541,786,1429,874,106,758,701,605,505,552,720,1303,1175,435,1133,52,1200,1150,510,640,192,1103,206,1260,496,1000,360,320,772,1032,1118,29,506,156,284,440,709,1301,1105,512,737,438,963,1298,1386,500,1384,1018,351,310,86,1183,1353,924,491,204,1100,420,195,905,1064,215,453,639,165,1333,845,283,913,790,779,1273,1195,1158,1289,1046,49,713,331,454,290,489,1208,132,915,60,270,1322,932,1338,1153,1270,1281,1248,1141
937,1354,477,1091,476,1407,223,1024,1025,1314,528,635,414,1331,427,678,1054,485,1056,117,217,178,189,407,791,319,1126,239,931,315,754,930,248,1373,207,231,1272,540,569,1010,702,898,912,1169,828,700,1142,1148,867,1263,1173,537,1243,283,132,803,933,913,1181,331,270,768,392,906,172,811,254,637,1414,680,1286,1257,171,129,617,932,1180,1132,1194,1289,424,33,54,1406,1101,253,267,1002,1022,252,483,489,658,695,971,386,785,1271,426,995
212,330,1119,790,599,924,1293,1175,563,701,1133,52,1068,1303,206,647,789,1295,581,1334,456,1014,686,236,1282,337,862,682,360,987,340,657,99,908,134,35,1423,177,731,394,87,973,1103,1100,1333,501,730,156,1024,522,258,633,531,803,1278,59,56,963,1298,217,828,389,867,100,1354,175,314,663,1273,1158,1195,1060,860,831,1054,905,1162,1155,549,559,552,605,477,640,1407,958,277,1170,476,1363,223,263,1406,316,28,466,592,178,639,183
283,913,132,331,270,1181,768,172,129,932,617,1289,1180,254,637,33,54,680,489,1022,1257,971,695,136,265,1183,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,1414,420,992,604,202,1251,1240,1253,1061,883,257,424,267,252,253,483,1091,110,215,1347,165,386,455,1342,856,996,358,261,268,836,806,318,986,380,750,1046,60,1153,875,264,906,392,1314,1002,1271,1305,569,130,937,414,1030,1272,1331,635,528,746,1168,427,1164,286,361
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,1183,637,680,1022,971,136,265,915,695,1338,1322,1270,1248,1321,1141,571,1257,1113,1306,1358,1185,420,1259,992,604,202,1251,1240,1253,1061,257,215,883,165,1414,1091,268,1342,261,856,1347,996,1046,455,424,750,60,1153,836,318,937,267,252,380,110,483,253,386,358,130,264,986,806,1354,875,1164,1314,286,361,187,1409,65,1092,477,1168,414,476,528,635,1331,1407,49,223
559,1363,522,958,337,541,786,1429,874,758,106,505,605,701,552,720,1303,435,1175,1200,1133,52,1150,510,192,1260,496,1000,640,320,772,1103,1032,1118,29,206,506,284,440,360,709,1301,1105,156,737,512,1183,1386,438,500,420,963,1298,1384,310,1353,351,86,491,215,204,1018,195,165,1064,283,913,924,845,1100,905,1289,453,1046,331,489,779,49,132,915,270,932,713,639,1322,1338,1270,454,60,1248,129,1141,1321,1153,1333,617,571,265,1180,1281
789,1024,1334,1354,581,456,477,217,1407,476,1054,223,803,828,867,1423,178,189,407,212,791,1126,319,678,315,1056,239,117,931,754,811,248,1406,930,1119,231,207,1373,330,1025,937,314,860,1010,426,1162,549,271,599,995,815,371,663,1073,1068,1169,1293,1402,1408,563,1330,183,479,1194,1132,560,398,159,855,953,684,242,826,397,592,632,69,1101,485,509,383,94,95,550,827,457,690,469,182,123,384,149,432,452,1286,647,790,658,1146,236
1354,212,789,1024,1334,1119,477,581,330,456,1407,476,223,217,599,1054,828,803,790,867,1293,937,1068,924,563,1423,178,189,407,678,1175,791,1126,1133,319,701,52,1056,647,117,315,239,931,1303,206,754,248,930,1025,1295,231,1373,207,811,1406,236,1014,314,1010,860,1091,1162,426,549,663,271,686,995,815,371,1282,1169,87,862,337,1073,682,987,360,340,485,1402,183,1408,657,1330,99,908,35,134,560,592,177,283,1194,501,479,242,1132,684
522,559,337,1363,958,701,1303,1175,1133,52,541,206,605,924,552,360,106,1103,505,790,156,1429,720,640,1200,874,1298,963,1100,786,758,1333,905,686,438,987,862,1273,1158,1195,1018,435,639,682,192,1282,510,1150,290,1000,1208,330,772,496,1260,1032,29,512,1118,320,284,731,134,506,340,709,657,394,440,1155,35,99,908,177,1119,212,1301,1105,1386,737,599,1295,86,351,973,647,500,1384,1064,389,310,1353,1293,491,204,195,563,316,482,11
789,1334,581,1024,456,1354,477,217,1407,476,1054,223,212,803,828,867,1423,1119,330,178,189,407,791,1126,319,678,315,1056,239,117,599,931,811,1406,754,248,930,231,207,1373,1068,937,1293,314,860,1025,563,1162,426,1010,549,663,271,995,815,371,1073,790,1169,1402,647,1408,1330,183,924,560,479,242,684,592,855,953,826,1194,236,159,398,1132,632,1295,397,69,550,509,87,383,94,485,95,827,457,1101,690,1014,469,123,182,384,149,452
283,913,132,331,270,1181,768,1354,129,932,1289,617,172,1180,33,54,489,937,254,637,477,1183,680,1022,1407,476,971,223,136,265,695,915,1338,1322,1270,1091,1248,1321,1141,1257,571,1113,1024,1306,1358,1185,420,1259,1054,212,217,992,604,202,789,1251,330,1240,1253,1119,1334,1414,1061,257,215,581,1025,883,456,165,678,828,178,790,867,924,701,189,803,1056,407,1314,1175,117,599,791,1126,1133,319,52,1303,239,315,931,268,1342,261,206,414,528
283,913,132,331,270,1181,768,129,1289,932,617,172,1180,33,54,489,1183,254,637,680,1022,971,136,265,915,695,1338,1322,1270,1248,1321,1141,571,1113,1257,420,1306,1358,1185,1259,1354,937,1091,992,604,1251,202,1240,1253,215,477,257,1061,165,1407,883,476,223,1414,268,261,1342,1024,856,1046,212,701,996,1347,330,60,1175,750,337,1153,1119,1303,1133,924,455,52,790,424,318,836,522,206,559,380,1054,267,217,1363,252,253,599,110,483,1314,789
283,913,132,331,270,1181,768,129,172,932,617,1289,1180,33,254,54,637,680,489,1022,1183,1257,971,695,136,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,1091,1414,604,202,1251,1240,1253,1061,257,883,215,424,937,165,267,1342,252,253,483,1347,856,110,455,261,268,996,386,836,358,1046,1314,318,750,60,1153,380,414,806,986,635,528,1331,1354,427,264,875,569,392,906,130,1272,477,1002,476,1407,223,1271,1164,1305
283,913,132,331,270,1181,768,172,129,254,617,932,637,1180,680,1289,33,54,1257,1091,489,1022,695,971,136,265,1414,915,1338,1322,1270,1248,1321,1183,1141,1113,571,1185,1306,1358,1259,992,424,604,202,937,267,420,253,252,483,1251,1314,1240,1253,386,110,1061,883,257,414,1331,635,528,358,427,569,1347,392,455,906,1272,1342,856,1002,215,996,165,806,1271,836,986,261,268,1243,1305,875,318,380,750,1354,1046,264,60,171,1153,474,746,477,476
